500, 988
500, 987
500, 987
500, 986
500, 986
500, 986
500, 988
500, 987
500, 988
500, 986
500, 988
500, 987
500, 987
500, 987
500, 988
500, 988
500, 987
500, 986
500, 986
550, 984
550, 985
550, 984
550, 984
550, 984
550, 985
550, 983
550, 984
550, 984
550, 984
550, 983
550, 985
550, 984
550, 984
550, 982
550, 983
550, 983
550, 983
550, 984
600, 982
600, 982
600, 981
600, 982
600, 981
600, 980
600, 982
600, 981
600, 981
600, 982
600, 982
600, 981
600, 980
600, 982
600, 982
600, 981
600, 981
600, 982
600, 981
650, 986
650, 986
650, 983
650, 984
650, 984
650, 984
650, 984
650, 984
650, 986
650, 987
650, 986
650, 986
650, 987
650, 987
650, 985
650, 985
650, 985
650, 986
650, 986
700, 986
700, 987
700, 986
700, 986
700, 985
700, 986
700, 987
700, 985
700, 987
700, 988
700, 987
700, 986
700, 985
700, 984
700, 985
700, 986
700, 985
700, 986
700, 987
750, 986
750, 986
750, 987
750, 986
750, 985
750, 986
750, 985
750, 986
750, 985
750, 986
750, 986
750, 986
750, 986
750, 986
750, 986
750, 987
750, 987
750, 986
750, 987
800, 986
800, 984
800, 986
800, 985
800, 986
800, 987
800, 986
800, 987
800, 987
800, 987
800, 985
800, 985
800, 985
800, 985
800, 987
800, 987
800, 987
800, 987
800, 986
850, 983
850, 983
850, 984
850, 986
850, 987
850, 986
850, 984
850, 986
850, 985
850, 985
850, 986
850, 987
850, 986
850, 985
850, 984
850, 985
850, 985
850, 986
850, 985
900, 1022
900, 1027
900, 1028
900, 1030
900, 1033
900, 1033
900, 1033
900, 1034
900, 1036
900, 1036
900, 1037
900, 1037
900, 1039
900, 1037
900, 1037
900, 1038
900, 1039
900, 1038
900, 1039
950, 982
950, 980
950, 981
950, 981
950, 981
950, 981
950, 980
950, 979
950, 979
950, 980
950, 979
950, 980
950, 980
950, 980
950, 981
950, 981
950, 980
950, 980
950, 981
1000, 994
1000, 995
1000, 995
1000, 996
1000, 996
1000, 999
1000, 998
1000, 999
1000, 999
1000, 1000
1000, 999
1000, 998
1000, 999
1000, 998
1000, 998
1000, 997
1000, 998
1000, 999
1000, 999
1050, 985
1050, 985
1050, 984
1050, 985
1050, 985
1050, 982
1050, 982
1050, 984
1050, 984
1050, 984
1050, 985
1050, 986
1050, 985
1050, 984
1050, 985
1050, 986
1050, 986
1050, 985
1050, 983
1100, 984
1100, 984
1100, 983
1100, 985
1100, 984
1100, 986
1100, 985
1100, 986
1100, 985
1100, 987
1100, 986
1100, 987
1100, 986
1100, 986
1100, 986
1100, 987
1100, 985
1100, 988
1100, 986
1150, 986
1150, 985
1150, 984
1150, 985
1150, 985
1150, 985
1150, 985
1150, 985
1150, 986
1150, 985
1150, 986
1150, 986
1150, 984
1150, 985
1150, 985
1150, 984
1150, 984
1150, 985
1150, 986
1200, 985
1200, 986
1200, 985
1200, 985
1200, 985
1200, 985
1200, 984
1200, 986
1200, 984
1200, 985
1200, 985
1200, 984
1200, 985
1200, 984
1200, 984
1200, 985
1200, 986
1200, 985
1200, 983
1250, 985
1250, 984
1250, 985
1250, 986
1250, 986
1250, 987
1250, 987
1250, 987
1250, 988
1250, 986
1250, 985
1250, 987
1250, 987
1250, 987
1250, 987
1250, 987
1250, 985
1250, 987
1250, 986
1300, 986
1300, 986
1300, 987
1300, 987
1300, 985
1300, 986
1300, 986
1300, 986
1300, 987
1300, 985
1300, 986
1300, 985
1300, 986
1300, 985
1300, 986
1300, 985
1300, 986
1300, 985
1300, 987
1350, 984
1350, 984
1350, 985
1350, 985
1350, 983
1350, 984
1350, 985
1350, 988
1350, 987
1350, 986
1350, 984
1350, 982
1350, 984
1350, 984
1350, 984
1350, 984
1350, 983
1350, 984
1350, 985
1400, 986
1400, 987
1400, 985
1400, 984
1400, 984
1400, 984
1400, 983
1400, 985
1400, 986
1400, 985
1400, 985
1400, 985
1400, 986
1400, 986
1400, 986
1400, 986
1400, 987
1400, 986
1400, 987
1450, 983
1450, 984
1450, 986
1450, 986
1450, 986
1450, 985
1450, 986
1450, 986
1450, 985
1450, 987
1450, 986
1450, 986
1450, 984
1450, 984
1450, 984
1450, 987
1450, 985
1450, 985
1450, 987
1500, 985
1500, 987
1500, 987
1500, 986
1500, 986
1500, 984
1500, 986
1500, 986
1500, 986
1500, 985
1500, 985
1500, 986
1500, 986
1500, 986
1500, 985
1500, 987
1500, 987
1500, 987
1500, 986
1550, 987
1550, 986
1550, 986
1550, 987
1550, 986
1550, 986
1550, 985
1550, 986
1550, 988
1550, 988
1550, 988
1550, 988
1550, 986
1550, 985
1550, 984
1550, 986
1550, 987
1550, 984
1550, 986
1600, 987
1600, 986
1600, 985
1600, 986
1600, 987
1600, 985
1600, 984
1600, 984
1600, 986
1600, 985
1600, 986
1600, 986
1600, 984
1600, 985
1600, 987
1600, 987
1600, 987
1600, 987
1600, 986
1650, 986
1650, 986
1650, 987
1650, 985
1650, 984
1650, 986
1650, 987
1650, 985
1650, 984
1650, 985
1650, 987
1650, 985
1650, 985
