500, 1019
500, 1020
500, 1017
500, 1016
500, 1014
500, 1016
500, 1017
500, 1019
500, 1019
500, 1018
500, 1017
500, 1015
500, 1016
500, 1019
500, 1018
500, 1019
500, 1016
500, 1016
500, 1016
550, 1016
550, 1016
550, 1016
550, 1013
550, 1014
550, 1013
550, 1015
550, 1015
550, 1018
550, 1016
550, 1015
550, 1014
550, 1014
550, 1016
550, 1019
550, 1017
550, 1016
550, 1013
550, 1012
600, 1014
600, 1016
600, 1017
600, 1015
600, 1013
600, 1011
600, 1014
600, 1015
600, 1014
600, 1015
600, 1014
600, 1012
600, 1014
600, 1015
600, 1017
600, 1015
600, 1015
600, 1014
600, 1012
650, 1015
650, 1016
650, 1016
650, 1017
650, 1016
650, 1016
650, 1017
650, 1018
650, 1021
650, 1020
650, 1018
650, 1016
650, 1017
650, 1016
650, 1017
650, 1018
650, 1018
650, 1018
650, 1015
700, 1017
700, 1018
700, 1019
700, 1019
700, 1017
700, 1018
700, 1017
700, 1018
700, 1018
700, 1017
700, 1015
700, 1015
700, 1015
700, 1017
700, 1017
700, 1018
700, 1019
700, 1016
700, 1015
750, 1016
750, 1016
750, 1017
750, 1017
750, 1016
750, 1015
750, 1016
750, 1016
750, 1017
750, 1015
750, 1015
750, 1015
750, 1016
750, 1015
750, 1016
750, 1019
750, 1019
750, 1017
750, 1016
800, 1015
800, 1015
800, 1016
800, 1015
800, 1014
800, 1016
800, 1015
800, 1015
800, 1016
800, 1017
800, 1016
800, 1016
800, 1016
800, 1015
800, 1017
800, 1017
800, 1018
800, 1016
800, 1015
850, 1016
850, 1017
850, 1018
850, 1017
850, 1014
850, 1015
850, 1016
850, 1015
850, 1015
850, 1016
850, 1016
850, 1014
850, 1014
850, 1016
850, 1016
850, 1017
850, 1017
850, 1015
850, 1016
900, 1002
900, 1003
900, 1001
900, 999
900, 1000
900, 1000
900, 1000
900, 1001
900, 1000
900, 1001
900, 1002
900, 1003
900, 1001
900, 1000
900, 1002
900, 1002
900, 1001
900, 1002
900, 1003
950, 1003
950, 1004
950, 1004
950, 1005
950, 1004
950, 1003
950, 1004
950, 1005
950, 1005
950, 1005
950, 1005
950, 1004
950, 1004
950, 1003
950, 1003
950, 1003
950, 1003
950, 1004
950, 1003
1000, 1004
1000, 1004
1000, 1004
1000, 1004
1000, 1005
1000, 1005
1000, 1005
1000, 1003
1000, 1005
1000, 1005
1000, 1006
1000, 1004
1000, 1004
1000, 1005
1000, 1005
1000, 1005
1000, 1004
1000, 1004
