 18492 TRACE          task_state_est.c:206: Height 335.160: Velocity: -203.268
 18502 TRACE          task_state_est.c:206: Height 335.44: Velocity: -203.82
 18512 TRACE          task_state_est.c:206: Height 334.927: Velocity: -202.897
 18522 TRACE          task_state_est.c:206: Height 334.811: Velocity: -202.712
 18532 TRACE          task_state_est.c:206: Height 334.683: Velocity: -202.533
 18542 TRACE          task_state_est.c:206: Height 334.568: Velocity: -202.348
 18552 TRACE          task_state_est.c:206: Height 334.447: Velocity: -202.166
 18562 TRACE          task_state_est.c:206: Height 334.333: Velocity: -201.982
 18572 TRACE          task_state_est.c:206: Height 334.213: Velocity: -201.801
 18582 TRACE          task_state_est.c:206: Height 334.87: Velocity: -201.623
 18592 TRACE          task_state_est.c:206: Height 333.967: Velocity: -201.442
 18602 TRACE          task_state_est.c:206: Height 333.855: Velocity: -201.258
 18612 TRACE          task_state_est.c:206: Height 333.742: Velocity: -201.75
 18622 TRACE          task_state_est.c:206: Height 333.617: Velocity: -200.898
 18632 TRACE          task_state_est.c:206: Height 333.505: Velocity: -200.715
 18642 TRACE          task_state_est.c:206: Height 333.400: Velocity: -200.530
 18652 TRACE          task_state_est.c:206: Height 333.282: Velocity: -200.351
 18662 TRACE          task_state_est.c:206: Height 333.172: Velocity: -200.168
 18672 TRACE          task_state_est.c:206: Height 333.55: Velocity: -199.989
 18682 TRACE          task_state_est.c:206: Height 332.938: Velocity: -199.811
 18692 TRACE          task_state_est.c:206: Height 332.829: Velocity: -199.629
 18702 TRACE          task_state_est.c:206: Height 332.725: Velocity: -199.446
 18712 TRACE          task_state_est.c:206: Height 332.615: Velocity: -199.265
 18722 TRACE          task_state_est.c:206: Height 332.507: Velocity: -199.84
 18732 TRACE          task_state_est.c:206: Height 332.397: Velocity: -198.904
 18742 TRACE          task_state_est.c:206: Height 332.282: Velocity: -198.727
 18752 TRACE          task_state_est.c:206: Height 332.166: Velocity: -198.551
 18762 TRACE          task_state_est.c:206: Height 332.39: Velocity: -198.379
 18772 TRACE          task_state_est.c:206: Height 331.937: Velocity: -198.198
 18782 TRACE          task_state_est.c:206: Height 331.829: Velocity: -198.19
 18792 TRACE          task_state_est.c:206: Height 331.716: Velocity: -197.843
 18802 TRACE          task_state_est.c:206: Height 331.608: Velocity: -197.665
 18812 TRACE          task_state_est.c:206: Height 331.501: Velocity: -197.486
 18822 TRACE          task_state_est.c:206: Height 331.394: Velocity: -197.309
 18832 TRACE          task_state_est.c:206: Height 331.287: Velocity: -197.131
 18842 TRACE          task_state_est.c:206: Height 331.181: Velocity: -196.953
 18852 TRACE          task_state_est.c:206: Height 331.76: Velocity: -196.776
 18862 TRACE          task_state_est.c:206: Height 330.970: Velocity: -196.599
 18872 TRACE          task_state_est.c:206: Height 330.853: Velocity: -196.427
 18882 TRACE          task_state_est.c:206: Height 330.754: Velocity: -196.248
 18892 TRACE          task_state_est.c:206: Height 330.649: Velocity: -196.72
 18902 TRACE          task_state_est.c:206: Height 330.532: Velocity: -195.901
 18912 TRACE          task_state_est.c:206: Height 330.422: Velocity: -195.728
 18922 TRACE          task_state_est.c:206: Height 330.318: Velocity: -195.553
 18932 TRACE          task_state_est.c:206: Height 330.214: Velocity: -195.377
 18942 TRACE          task_state_est.c:206: Height 330.105: Velocity: -195.205
 18952 TRACE          task_state_est.c:206: Height 330.7: Velocity: -195.27
 18962 TRACE          task_state_est.c:206: Height 329.904: Velocity: -194.853
 18972 TRACE          task_state_est.c:206: Height 329.807: Velocity: -194.676
 18982 TRACE          task_state_est.c:206: Height 329.699: Velocity: -194.504
 18992 TRACE          task_state_est.c:206: Height 329.597: Velocity: -194.330
 19002 TRACE          task_state_est.c:206: Height 329.496: Velocity: -194.156
 19012 TRACE          task_state_est.c:206: Height 329.387: Velocity: -193.986
 19022 TRACE          task_state_est.c:206: Height 329.286: Velocity: -193.812
 19032 TRACE          task_state_est.c:206: Height 329.197: Velocity: -193.634
 19042 TRACE          task_state_est.c:206: Height 329.91: Velocity: -193.464
 19052 TRACE          task_state_est.c:206: Height 328.996: Velocity: -193.289
 19062 TRACE          task_state_est.c:206: Height 328.891: Velocity: -193.119
 19072 TRACE          task_state_est.c:206: Height 328.785: Velocity: -192.949
 19082 TRACE          task_state_est.c:206: Height 328.691: Velocity: -192.775
 19092 TRACE          task_state_est.c:206: Height 328.580: Velocity: -192.608
 19102 TRACE          task_state_est.c:206: Height 328.487: Velocity: -192.434
 19112 TRACE          task_state_est.c:206: Height 328.388: Velocity: -192.263
 19122 TRACE          task_state_est.c:206: Height 328.278: Velocity: -192.97
 19132 TRACE          task_state_est.c:206: Height 328.168: Velocity: -191.931
 19142 TRACE          task_state_est.c:206: Height 328.70: Velocity: -191.760
 19152 TRACE          task_state_est.c:206: Height 327.960: Velocity: -191.595
 19162 TRACE          task_state_est.c:206: Height 327.862: Velocity: -191.425
 19172 TRACE          task_state_est.c:206: Height 327.759: Velocity: -191.257
 19182 TRACE          task_state_est.c:206: Height 327.658: Velocity: -191.89
 19192 TRACE          task_state_est.c:206: Height 327.568: Velocity: -190.917
 19202 TRACE          task_state_est.c:206: Height 327.466: Velocity: -190.750
 19212 TRACE          task_state_est.c:206: Height 327.366: Velocity: -190.583
 19222 TRACE          task_state_est.c:206: Height 327.269: Velocity: -190.414
 19232 TRACE          task_state_est.c:206: Height 327.175: Velocity: -190.245
 19242 TRACE          task_state_est.c:206: Height 327.68: Velocity: -190.82
 19252 TRACE          task_state_est.c:206: Height 326.968: Velocity: -189.916
 19262 TRACE          task_state_est.c:206: Height 326.868: Velocity: -189.750
 19272 TRACE          task_state_est.c:206: Height 326.768: Velocity: -189.584
 19282 TRACE          task_state_est.c:206: Height 326.668: Velocity: -189.419
 19292 TRACE          task_state_est.c:206: Height 326.575: Velocity: -189.251
 19302 TRACE          task_state_est.c:206: Height 326.475: Velocity: -189.86
 19312 TRACE          task_state_est.c:206: Height 326.376: Velocity: -188.921
 19322 TRACE          task_state_est.c:206: Height 326.289: Velocity: -188.752
 19332 TRACE          task_state_est.c:206: Height 326.191: Velocity: -188.588
 19342 TRACE          task_state_est.c:206: Height 326.87: Velocity: -188.426
 19352 TRACE          task_state_est.c:206: Height 325.995: Velocity: -188.260
 19362 TRACE          task_state_est.c:206: Height 325.899: Velocity: -188.95
 19372 TRACE          task_state_est.c:206: Height 325.808: Velocity: -187.929
 19382 TRACE          task_state_est.c:206: Height 325.705: Velocity: -187.768
 19392 TRACE          task_state_est.c:206: Height 325.608: Velocity: -187.605
 19402 TRACE          task_state_est.c:206: Height 325.512: Velocity: -187.442
 19412 TRACE          task_state_est.c:206: Height 325.411: Velocity: -187.281
 19422 TRACE          task_state_est.c:206: Height 325.310: Velocity: -187.120
 19432 TRACE          task_state_est.c:206: Height 325.226: Velocity: -186.953
 19442 TRACE          task_state_est.c:206: Height 325.125: Velocity: -186.793
 19452 TRACE          task_state_est.c:206: Height 325.36: Velocity: -186.628
 19462 TRACE          task_state_est.c:206: Height 324.953: Velocity: -186.462
 19472 TRACE          task_state_est.c:206: Height 324.865: Velocity: -186.297
 19482 TRACE          task_state_est.c:206: Height 324.766: Velocity: -186.138
 19492 TRACE          task_state_est.c:206: Height 324.678: Velocity: -185.974
 19502 TRACE          task_state_est.c:206: Height 324.590: Velocity: -185.811
 19512 TRACE          task_state_est.c:206: Height 324.498: Velocity: -185.649
 19522 TRACE          task_state_est.c:206: Height 324.405: Velocity: -185.489
 19532 TRACE          task_state_est.c:206: Height 324.312: Velocity: -185.328
 19542 TRACE          task_state_est.c:206: Height 324.219: Velocity: -185.168
 19552 TRACE          task_state_est.c:206: Height 324.132: Velocity: -185.5
 19562 TRACE          task_state_est.c:206: Height 324.41: Velocity: -184.845
 19572 TRACE          task_state_est.c:206: Height 323.961: Velocity: -184.680
 19582 TRACE          task_state_est.c:206: Height 323.881: Velocity: -184.516
 19592 TRACE          task_state_est.c:206: Height 323.797: Velocity: -184.354
 19602 TRACE          task_state_est.c:206: Height 323.718: Velocity: -184.190
 19612 TRACE          task_state_est.c:206: Height 323.632: Velocity: -184.29
 19622 TRACE          task_state_est.c:206: Height 323.543: Velocity: -183.869
 19632 TRACE          task_state_est.c:206: Height 323.447: Velocity: -183.713
 19642 TRACE          task_state_est.c:206: Height 323.358: Velocity: -183.554
 19652 TRACE          task_state_est.c:206: Height 323.268: Velocity: -183.396
 19662 TRACE          task_state_est.c:206: Height 323.179: Velocity: -183.237
 19672 TRACE          task_state_est.c:206: Height 323.101: Velocity: -183.75
 19682 TRACE          task_state_est.c:206: Height 323.20: Velocity: -182.914
 19692 TRACE          task_state_est.c:206: Height 322.938: Velocity: -182.754
 19702 TRACE          task_state_est.c:206: Height 322.850: Velocity: -182.596
 19712 TRACE          task_state_est.c:206: Height 322.767: Velocity: -182.437
 19722 TRACE          task_state_est.c:206: Height 322.685: Velocity: -182.278
 19732 TRACE          task_state_est.c:206: Height 322.603: Velocity: -182.119
 19742 TRACE          task_state_est.c:206: Height 322.511: Velocity: -181.964
 19752 TRACE          task_state_est.c:206: Height 322.431: Velocity: -181.805
 19762 TRACE          task_state_est.c:206: Height 322.344: Velocity: -181.648
 19772 TRACE          task_state_est.c:206: Height 322.253: Velocity: -181.494
 19782 TRACE          task_state_est.c:206: Height 322.163: Velocity: -181.339
 19792 TRACE          task_state_est.c:206: Height 322.89: Velocity: -181.179
 19802 TRACE          task_state_est.c:206: Height 321.998: Velocity: -181.25
 19812 TRACE          task_state_est.c:206: Height 321.919: Velocity: -180.867
 19822 TRACE          task_state_est.c:206: Height 321.835: Velocity: -180.711
 19832 TRACE          task_state_est.c:206: Height 321.762: Velocity: -180.551
 19842 TRACE          task_state_est.c:206: Height 321.684: Velocity: -180.394
 19852 TRACE          task_state_est.c:206: Height 321.601: Velocity: -180.238
 19862 TRACE          task_state_est.c:206: Height 321.513: Velocity: -180.85
 19872 TRACE          task_state_est.c:206: Height 321.429: Velocity: -179.930
 19882 TRACE          task_state_est.c:206: Height 321.347: Velocity: -179.775
 19892 TRACE          task_state_est.c:206: Height 321.264: Velocity: -179.621
 19902 TRACE          task_state_est.c:206: Height 321.187: Velocity: -179.465
 19912 TRACE          task_state_est.c:206: Height 321.111: Velocity: -179.308
 19922 TRACE          task_state_est.c:206: Height 321.29: Velocity: -179.154
 19932 TRACE          task_state_est.c:206: Height 320.953: Velocity: -178.999
 19942 TRACE          task_state_est.c:206: Height 320.877: Velocity: -178.843
 19952 TRACE          task_state_est.c:206: Height 320.802: Velocity: -178.687
 19962 TRACE          task_state_est.c:206: Height 320.722: Velocity: -178.533
 19972 TRACE          task_state_est.c:206: Height 320.653: Velocity: -178.376
 19982 TRACE          task_state_est.c:206: Height 320.567: Velocity: -178.225
 19992 TRACE          task_state_est.c:206: Height 320.487: Velocity: -178.72
 20002 TRACE          task_state_est.c:206: Height 320.413: Velocity: -177.918
 20012 TRACE          task_state_est.c:206: Height 320.335: Velocity: -177.765
 20022 TRACE          task_state_est.c:206: Height 320.251: Velocity: -177.614
 20032 TRACE          task_state_est.c:206: Height 320.173: Velocity: -177.462
 20042 TRACE          task_state_est.c:206: Height 320.85: Velocity: -177.313
 20052 TRACE          task_state_est.c:206: Height 320.18: Velocity: -177.157
 20062 TRACE          task_state_est.c:206: Height 319.941: Velocity: -177.5
 20072 TRACE          task_state_est.c:206: Height 319.863: Velocity: -176.853
 20082 TRACE          task_state_est.c:206: Height 319.781: Velocity: -176.704
 20092 TRACE          task_state_est.c:206: Height 319.699: Velocity: -176.554
 20102 TRACE          task_state_est.c:206: Height 319.618: Velocity: -176.405
 20112 TRACE          task_state_est.c:206: Height 319.542: Velocity: -176.254
 20122 TRACE          task_state_est.c:206: Height 319.471: Velocity: -176.101
 20132 TRACE          task_state_est.c:206: Height 319.390: Velocity: -175.952
 20142 TRACE          task_state_est.c:206: Height 319.320: Velocity: -175.799
 20152 TRACE          task_state_est.c:206: Height 319.250: Velocity: -175.647
 20162 TRACE          task_state_est.c:206: Height 319.185: Velocity: -175.492
 20172 TRACE          task_state_est.c:206: Height 319.121: Velocity: -175.338
 20182 TRACE          task_state_est.c:206: Height 319.52: Velocity: -175.186
 20192 TRACE          task_state_est.c:206: Height 318.973: Velocity: -175.38
 20202 TRACE          task_state_est.c:206: Height 318.905: Velocity: -174.886
 20212 TRACE          task_state_est.c:206: Height 318.832: Velocity: -174.737
 20222 TRACE          task_state_est.c:206: Height 318.754: Velocity: -174.589
 20232 TRACE          task_state_est.c:206: Height 318.681: Velocity: -174.439
 20242 TRACE          task_state_est.c:206: Height 318.614: Velocity: -174.288
 20252 TRACE          task_state_est.c:206: Height 318.546: Velocity: -174.138
 20262 TRACE          task_state_est.c:206: Height 318.479: Velocity: -173.987
 20272 TRACE          task_state_est.c:206: Height 318.407: Velocity: -173.839
 20282 TRACE          task_state_est.c:206: Height 318.336: Velocity: -173.690
 20292 TRACE          task_state_est.c:206: Height 318.270: Velocity: -173.540
 20302 TRACE          task_state_est.c:206: Height 318.211: Velocity: -173.387
 20312 TRACE          task_state_est.c:206: Height 318.134: Velocity: -173.241
 20322 TRACE          task_state_est.c:206: Height 318.64: Velocity: -173.93
 20332 TRACE          task_state_est.c:206: Height 318.4: Velocity: -172.942
 20342 TRACE          task_state_est.c:206: Height 317.935: Velocity: -172.794
 20352 TRACE          task_state_est.c:206: Height 317.870: Velocity: -172.645
 20362 TRACE          task_state_est.c:206: Height 317.801: Velocity: -172.497
 20372 TRACE          task_state_est.c:206: Height 317.727: Velocity: -172.352
 20382 TRACE          task_state_est.c:206: Height 317.664: Velocity: -172.202
 20392 TRACE          task_state_est.c:206: Height 317.602: Velocity: -172.53
 20402 TRACE          task_state_est.c:206: Height 317.529: Velocity: -171.908
 20412 TRACE          task_state_est.c:206: Height 317.455: Velocity: -171.763
 20422 TRACE          task_state_est.c:206: Height 317.398: Velocity: -171.613
 20432 TRACE          task_state_est.c:206: Height 317.342: Velocity: -171.462
 20442 TRACE          task_state_est.c:206: Height 317.264: Velocity: -171.320
 20452 TRACE          task_state_est.c:206: Height 317.202: Velocity: -171.172
 20462 TRACE          task_state_est.c:206: Height 317.140: Velocity: -171.24
 20472 TRACE          task_state_est.c:206: Height 317.74: Velocity: -170.879
 20482 TRACE          task_state_est.c:206: Height 317.19: Velocity: -170.729
 20492 TRACE          task_state_est.c:206: Height 316.964: Velocity: -170.580
 20502 TRACE          task_state_est.c:206: Height 316.892: Velocity: -170.436
 20512 TRACE          task_state_est.c:206: Height 316.837: Velocity: -170.287
 20522 TRACE          task_state_est.c:206: Height 316.767: Velocity: -170.144
 20532 TRACE          task_state_est.c:206: Height 316.713: Velocity: -169.995
 20542 TRACE          task_state_est.c:206: Height 316.649: Velocity: -169.850
 20552 TRACE          task_state_est.c:206: Height 316.590: Velocity: -169.704
 20562 TRACE          task_state_est.c:206: Height 316.527: Velocity: -169.559
 20572 TRACE          task_state_est.c:206: Height 316.463: Velocity: -169.414
 20582 TRACE          task_state_est.c:206: Height 316.400: Velocity: -169.270
 20592 TRACE          task_state_est.c:206: Height 316.337: Velocity: -169.126
 20602 TRACE          task_state_est.c:206: Height 316.270: Velocity: -168.983
 20612 TRACE          task_state_est.c:206: Height 316.202: Velocity: -168.841
 20622 TRACE          task_state_est.c:206: Height 316.140: Velocity: -168.698
 20632 TRACE          task_state_est.c:206: Height 316.83: Velocity: -168.552
 20642 TRACE          task_state_est.c:206: Height 316.28: Velocity: -168.406
 20652 TRACE          task_state_est.c:206: Height 315.957: Velocity: -168.266
 20662 TRACE          task_state_est.c:206: Height 315.906: Velocity: -168.119
 20672 TRACE          task_state_est.c:206: Height 315.845: Velocity: -167.976
 20682 TRACE          task_state_est.c:206: Height 315.785: Velocity: -167.833
 20692 TRACE          task_state_est.c:206: Height 315.725: Velocity: -167.690
 20702 TRACE          task_state_est.c:206: Height 315.670: Velocity: -167.546
 20712 TRACE          task_state_est.c:206: Height 315.610: Velocity: -167.403
 20722 TRACE          task_state_est.c:206: Height 315.566: Velocity: -167.255
 20732 TRACE          task_state_est.c:206: Height 315.507: Velocity: -167.113
 20742 TRACE          task_state_est.c:206: Height 315.457: Velocity: -166.967
 20752 TRACE          task_state_est.c:206: Height 315.394: Velocity: -166.827
 20762 TRACE          task_state_est.c:206: Height 315.342: Velocity: -166.683
 20772 TRACE          task_state_est.c:206: Height 315.279: Velocity: -166.542
 20782 TRACE          task_state_est.c:206: Height 315.226: Velocity: -166.399
 20792 TRACE          task_state_est.c:206: Height 315.168: Velocity: -166.257
 20802 TRACE          task_state_est.c:206: Height 315.117: Velocity: -166.114
 20812 TRACE          task_state_est.c:206: Height 315.61: Velocity: -165.972
 20822 TRACE          task_state_est.c:206: Height 315.5: Velocity: -165.831
 20832 TRACE          task_state_est.c:206: Height 314.959: Velocity: -165.686
 20842 TRACE          task_state_est.c:206: Height 314.902: Velocity: -165.545
 20852 TRACE          task_state_est.c:206: Height 314.841: Velocity: -165.406
 20862 TRACE          task_state_est.c:206: Height 314.791: Velocity: -165.263
 20872 TRACE          task_state_est.c:206: Height 314.737: Velocity: -165.122
 20882 TRACE          task_state_est.c:206: Height 314.681: Velocity: -164.982
 20892 TRACE          task_state_est.c:206: Height 314.625: Velocity: -164.842
 20902 TRACE          task_state_est.c:206: Height 314.576: Velocity: -164.700
 20912 TRACE          task_state_est.c:206: Height 314.527: Velocity: -164.558
 20922 TRACE          task_state_est.c:206: Height 314.468: Velocity: -164.419
 20932 TRACE          task_state_est.c:206: Height 314.415: Velocity: -164.279
 20942 TRACE          task_state_est.c:206: Height 314.367: Velocity: -164.138
 20952 TRACE          task_state_est.c:206: Height 314.314: Velocity: -163.998
 20962 TRACE          task_state_est.c:206: Height 314.256: Velocity: -163.860
 20972 TRACE          task_state_est.c:206: Height 314.204: Velocity: -163.720
 20982 TRACE          task_state_est.c:206: Height 314.148: Velocity: -163.583
 20992 TRACE          task_state_est.c:206: Height 314.97: Velocity: -163.443
 21002 TRACE          task_state_est.c:206: Height 314.40: Velocity: -163.306
 21012 TRACE          task_state_est.c:206: Height 313.994: Velocity: -163.165
 21022 TRACE          task_state_est.c:206: Height 313.948: Velocity: -163.24
 21032 TRACE          task_state_est.c:206: Height 313.907: Velocity: -162.882
 21042 TRACE          task_state_est.c:206: Height 313.851: Velocity: -162.745
 21052 TRACE          task_state_est.c:206: Height 313.804: Velocity: -162.605
 21062 TRACE          task_state_est.c:206: Height 313.755: Velocity: -162.467
 21072  INFO          task_flight_fsm.c:49: State Changed to 2
 21072 DEBUG            kalman_filter.c:48: Resetting Kalman Filter...
 21074  INFO              calibration.c:44: Calibration chose Z Axis with invcos(alpha)*1000 = 994
 21076 TRACE          task_state_est.c:206: Height 0.418: Velocity: 0.4
 21082 TRACE          task_state_est.c:206: Height 0.343: Velocity: 0.2
 21092 TRACE          task_state_est.c:206: Height 0.18: Velocity: 0.94
 21102 TRACE          task_state_est.c:206: Height 0.258: Velocity: 0.40
 21112 TRACE          task_state_est.c:206: Height 0.51: Velocity: 0.122
 21122 TRACE          task_state_est.c:206: Height 0.105: Velocity: 0.58
 21132 TRACE          task_state_est.c:206: Height 0.26: Velocity: 0.260
 21142 TRACE          task_state_est.c:206: Height 0.56: Velocity: 0.314
 21152 TRACE          task_state_est.c:206: Height 0.148: Velocity: 0.528
 21162 TRACE          task_state_est.c:206: Height 0.82: Velocity: 0.325
 21172 TRACE          task_state_est.c:206: Height 0.44: Velocity: 0.99
 21182 TRACE          task_state_est.c:206: Height 0.41: Velocity: 0.216
 21192 TRACE          task_state_est.c:206: Height 0.0: Velocity: 0.44
 21202 TRACE          task_state_est.c:206: Height 0.27: Velocity: 0.157
 21212 TRACE          task_state_est.c:206: Height 0.40: Velocity: 0.208
 21222 TRACE          task_state_est.c:206: Height 0.60: Velocity: 0.280
 21232 TRACE          task_state_est.c:206: Height 0.105: Velocity: 0.486
 21242 TRACE          task_state_est.c:206: Height 0.136: Velocity: 0.616
 21252 TRACE          task_state_est.c:206: Height 0.115: Velocity: 0.479
 21262 TRACE          task_state_est.c:206: Height 0.156: Velocity: 0.665
 21272 TRACE          task_state_est.c:206: Height 0.255: Velocity: 1.132
 21282 TRACE          task_state_est.c:206: Height 0.153: Velocity: 0.561
 21292 TRACE          task_state_est.c:206: Height 0.129: Velocity: 0.416
 21302 TRACE          task_state_est.c:206: Height 0.169: Velocity: 0.592
 21312 TRACE          task_state_est.c:206: Height 0.132: Velocity: 0.384
 21322 TRACE          task_state_est.c:206: Height 0.36: Velocity: 0.102
 21332 TRACE          task_state_est.c:206: Height 0.79: Velocity: 0.109
 21342 TRACE          task_state_est.c:206: Height 0.59: Velocity: 0.9
 21352 TRACE          task_state_est.c:206: Height 0.20: Velocity: 0.360
 21362 TRACE          task_state_est.c:206: Height 0.37: Velocity: 0.424
 21372 TRACE          task_state_est.c:206: Height 0.2: Velocity: 0.251
 21382 TRACE          task_state_est.c:206: Height 0.89: Velocity: 0.165
 21392 TRACE          task_state_est.c:206: Height 0.185: Velocity: 0.570
 21402 TRACE          task_state_est.c:206: Height 0.91: Velocity: 0.148
 21412 TRACE          task_state_est.c:206: Height 0.184: Velocity: 0.532
 21422 TRACE          task_state_est.c:206: Height 0.102: Velocity: 0.177
 21432 TRACE          task_state_est.c:206: Height 0.139: Velocity: 0.318
 21442 TRACE          task_state_est.c:206: Height 0.173: Velocity: 0.442
 21452 TRACE          task_state_est.c:206: Height 0.195: Velocity: 0.512
 21462 TRACE          task_state_est.c:206: Height 0.226: Velocity: 0.611
 21472 TRACE          task_state_est.c:206: Height 0.146: Velocity: 0.289
 21482 TRACE          task_state_est.c:206: Height 0.178: Velocity: 0.399
 21492 TRACE          task_state_est.c:206: Height 0.252: Velocity: 0.654
 21502 TRACE          task_state_est.c:206: Height 0.226: Velocity: 0.538
 21512 TRACE          task_state_est.c:206: Height 0.149: Velocity: 0.247
 21522 TRACE          task_state_est.c:206: Height 0.228: Velocity: 0.519
 21532 TRACE          task_state_est.c:206: Height 0.252: Velocity: 0.586
 21542 TRACE          task_state_est.c:206: Height 0.277: Velocity: 0.654
 21552 TRACE          task_state_est.c:206: Height 0.300: Velocity: 0.713
 21562 TRACE          task_state_est.c:206: Height 0.369: Velocity: 0.926
 21572 TRACE          task_state_est.c:206: Height 0.337: Velocity: 0.791
 21582 TRACE          task_state_est.c:206: Height 0.348: Velocity: 0.803
 21592 TRACE          task_state_est.c:206: Height 0.412: Velocity: 0.993
 21602 TRACE          task_state_est.c:206: Height 0.428: Velocity: 1.17
 21612 TRACE          task_state_est.c:206: Height 0.396: Velocity: 0.884
 21622 TRACE          task_state_est.c:206: Height 0.403: Velocity: 0.881
 21632 TRACE          task_state_est.c:206: Height 0.370: Velocity: 0.751
 21642 TRACE          task_state_est.c:206: Height 0.341: Velocity: 0.634
 21652 TRACE          task_state_est.c:206: Height 0.313: Velocity: 0.525
 21662 TRACE          task_state_est.c:206: Height 0.286: Velocity: 0.422
 21672 TRACE          task_state_est.c:206: Height 0.260: Velocity: 0.326
 21682 TRACE          task_state_est.c:206: Height 0.234: Velocity: 0.229
 21692 TRACE          task_state_est.c:206: Height 0.210: Velocity: 0.144
 21702 TRACE          task_state_est.c:206: Height 0.229: Velocity: 0.197
 21712 TRACE          task_state_est.c:206: Height 0.206: Velocity: 0.113
 21722 TRACE          task_state_est.c:206: Height 0.225: Velocity: 0.166
 21732 TRACE          task_state_est.c:206: Height 0.243: Velocity: 0.215
 21742 TRACE          task_state_est.c:206: Height 0.218: Velocity: 0.125
 21752 TRACE          task_state_est.c:206: Height 0.153: Velocity: 0.88
 21762 TRACE          task_state_est.c:206: Height 0.132: Velocity: 0.156
 21772 TRACE          task_state_est.c:206: Height 0.111: Velocity: 0.226
 21782 TRACE          task_state_est.c:206: Height 0.174: Velocity: 0.24
 21792 TRACE          task_state_est.c:206: Height 0.194: Velocity: 0.31
 21802 TRACE          task_state_est.c:206: Height 0.130: Velocity: 0.174
 21812 TRACE          task_state_est.c:206: Height 0.153: Velocity: 0.105
 21822 TRACE          task_state_est.c:206: Height 0.91: Velocity: 0.304
 21832 TRACE          task_state_est.c:206: Height 0.114: Velocity: 0.227
 21842 TRACE          task_state_est.c:206: Height 0.96: Velocity: 0.287
 21852 TRACE          task_state_est.c:206: Height 0.78: Velocity: 0.344
 21862 TRACE          task_state_est.c:206: Height 0.60: Velocity: 0.397
 21872 TRACE          task_state_est.c:206: Height 0.44: Velocity: 0.447
 21882 TRACE          task_state_est.c:206: Height 0.67: Velocity: 0.368
 21892 TRACE          task_state_est.c:206: Height 0.50: Velocity: 0.419
 21902 TRACE          task_state_est.c:206: Height 0.74: Velocity: 0.336
 21912 TRACE          task_state_est.c:206: Height 0.57: Velocity: 0.387
 21922 TRACE          task_state_est.c:206: Height 0.41: Velocity: 0.436
 21932 TRACE          task_state_est.c:206: Height 0.66: Velocity: 0.351
 21942 TRACE          task_state_est.c:206: Height 0.49: Velocity: 0.400
 21952 TRACE          task_state_est.c:206: Height 0.33: Velocity: 0.447
 21962 TRACE          task_state_est.c:206: Height 0.18: Velocity: 0.491
 21972 TRACE          task_state_est.c:206: Height 0.42: Velocity: 0.408
 21982 TRACE          task_state_est.c:206: Height 0.25: Velocity: 0.458
 21992 TRACE          task_state_est.c:206: Height 0.10: Velocity: 0.500
 22002 TRACE          task_state_est.c:206: Height 0.50: Velocity: 0.687
 22012 TRACE          task_state_est.c:206: Height 0.103: Velocity: 0.845
 22022 TRACE          task_state_est.c:206: Height 0.81: Velocity: 0.761
 22032 TRACE          task_state_est.c:206: Height 0.53: Velocity: 0.661
 22042 TRACE          task_state_est.c:206: Height 0.65: Velocity: 0.688
 22052 TRACE          task_state_est.c:206: Height 0.117: Velocity: 0.841
 22062 TRACE          task_state_est.c:206: Height 0.126: Velocity: 0.858
 22072 TRACE          task_state_est.c:206: Height 0.130: Velocity: 0.854
 22082 TRACE          task_state_est.c:206: Height 0.100: Velocity: 0.746
 22092 TRACE          task_state_est.c:206: Height 0.110: Velocity: 0.764
 22102 TRACE          task_state_est.c:206: Height 0.73: Velocity: 0.636
 22112 TRACE          task_state_est.c:206: Height 0.124: Velocity: 0.784
 22122 TRACE          task_state_est.c:206: Height 0.132: Velocity: 0.797
 22132 TRACE          task_state_est.c:206: Height 0.62: Velocity: 0.566
 22142 TRACE          task_state_est.c:206: Height 0.35: Velocity: 0.470
 22152 TRACE          task_state_est.c:206: Height 0.46: Velocity: 0.496
 22162 TRACE          task_state_est.c:206: Height 0.56: Velocity: 0.521
 22172 TRACE          task_state_est.c:206: Height 0.99: Velocity: 0.641
 22182 TRACE          task_state_est.c:206: Height 0.107: Velocity: 0.657
 22192 TRACE          task_state_est.c:206: Height 0.155: Velocity: 0.792
 22202 TRACE          task_state_est.c:206: Height 0.124: Velocity: 0.684
 22212 TRACE          task_state_est.c:206: Height 0.132: Velocity: 0.695
 22222 TRACE          task_state_est.c:206: Height 0.218: Velocity: 0.941
 22232 TRACE          task_state_est.c:206: Height 0.222: Velocity: 0.937
 22242 TRACE          task_state_est.c:206: Height 0.226: Velocity: 0.933
 22252 TRACE          task_state_est.c:206: Height 0.237: Velocity: 0.950
 22262 TRACE          task_state_est.c:206: Height 0.165: Velocity: 0.718
 22272 TRACE          task_state_est.c:206: Height 0.95: Velocity: 0.499
 22282 TRACE          task_state_est.c:206: Height 0.102: Velocity: 0.512
 22292 TRACE          task_state_est.c:206: Height 0.110: Velocity: 0.524
 22302 TRACE          task_state_est.c:206: Height 0.155: Velocity: 0.646
 22312 TRACE          task_state_est.c:206: Height 0.124: Velocity: 0.544
 22322 TRACE          task_state_est.c:206: Height 0.92: Velocity: 0.442
 22332 TRACE          task_state_est.c:206: Height 0.144: Velocity: 0.584
