,ts,altitude_agl
2477,143649,1860.92578125
2478,143659,1861.1357421875
2479,143669,1859.031005859375
2480,143679,1859.2408447265625
2481,143689,1859.031005859375
2482,143699,1859.031005859375
2483,143709,1859.031005859375
2484,143719,1859.2408447265625
2485,143729,1856.7216796875
2486,143739,1859.031005859375
2487,143749,1856.9263916015625
2488,143759,1859.2408447265625
2489,143769,1859.031005859375
2490,143779,1859.031005859375
2491,143789,1859.031005859375
2492,143799,1857.1363525390625
2493,143809,1856.9263916015625
2494,143819,1856.9263916015625
2495,143829,1856.9263916015625
2496,143839,1856.7216796875
2497,143849,1856.9263916015625
2498,143859,1856.9263916015625
2499,143869,1856.9263916015625
2500,143879,1857.1363525390625
2501,143889,1854.7120361328125
2502,143899,1854.7120361328125
2503,143909,1852.407958984375
2504,143919,1854.7120361328125
2505,143929,1854.7120361328125
2506,143939,1852.6129150390625
2507,143949,1856.9263916015625
2508,143959,1859.031005859375
2509,143969,1852.6129150390625
2510,143979,1854.9222412109375
2511,143989,1852.8231201171875
2512,143999,1855.1324462890625
2513,144009,1852.6129150390625
2514,144019,1852.6129150390625
2515,144029,1850.513671875
2516,144039,1852.8231201171875
2517,144049,1850.513671875
2518,144059,1850.513671875
2519,144069,1845.994873046875
2520,144079,1848.2994384765625
2521,144089,1850.513671875
2522,144099,1850.513671875
2523,144109,1846.4110107421875
2524,144119,1850.513671875
2525,144129,1850.30322265625
2526,144139,1852.407958984375
2527,144149,1848.2994384765625
2528,144159,1850.30322265625
2529,144169,1848.2994384765625
2530,144179,1848.2994384765625
2531,144189,1846.2003173828125
2532,144199,1845.7222900390625
2533,144209,1848.510009765625
2534,144219,1848.2994384765625
2535,144229,1846.2003173828125
2536,144239,1848.0941162109375
2537,144249,1845.994873046875
2538,144259,1846.4110107421875
2539,144269,1846.2003173828125
2540,144279,1846.2003173828125
2541,144289,1846.2003173828125
2542,144299,1843.623046875
2543,144309,1844.10107421875
2544,144319,1844.10107421875
2545,144329,1848.0941162109375
2546,144339,1846.2003173828125
2547,144349,1846.2003173828125
2548,144359,1845.994873046875
2549,144369,1842.1033935546875
2550,144379,1846.2003173828125
2551,144389,1844.10107421875
2552,144399,1846.2003173828125
2553,144409,1844.3118896484375
2554,144419,1842.1033935546875
2555,144429,1844.3118896484375
2556,144439,1842.001953125
2557,144449,1842.001953125
2558,144459,1842.1033935546875
2559,144469,1844.10107421875
2560,144479,1844.10107421875
2561,144489,1844.10107421875
2562,144499,1839.58740234375
2563,144509,1841.7962646484375
2564,144519,1839.7930908203125
2565,144529,1842.001953125
2566,144539,1840.0042724609375
2567,144549,1842.001953125
2568,144559,1840.0042724609375
2569,144569,1837.6939697265625
2570,144579,1837.6939697265625
2571,144589,1837.6939697265625
2572,144599,1840.0042724609375
2573,144609,1839.58740234375
2574,144619,1837.9052734375
2575,144629,1839.314697265625
2576,144639,1837.6939697265625
2577,144649,1837.9052734375
2578,144659,1835.600341796875
2579,144669,1837.6939697265625
2580,144679,1837.488037109375
2581,144689,1837.6939697265625
2582,144699,1835.600341796875
2583,144709,1837.6939697265625
2584,144719,1833.8092041015625
2585,144729,1835.600341796875
2586,144739,1837.9052734375
2587,144749,1837.6939697265625
2588,144759,1835.80615234375
2589,144769,1835.600341796875
2590,144779,1835.80615234375
2591,144789,1833.3914794921875
2592,144799,1833.3914794921875
2593,144809,1831.2977294921875
2594,144819,1836.0177001953125
2595,144829,1831.2977294921875
2596,144839,1833.60302734375
2597,144849,1835.600341796875
2598,144859,1833.8092041015625
2599,144869,1835.600341796875
2600,144879,1831.2977294921875
2601,144889,1833.3914794921875
2602,144899,1831.2977294921875
2603,144909,1831.50390625
2604,144919,1831.2977294921875
2605,144929,1831.2977294921875
2606,144939,1829.1986083984375
2607,144949,1833.60302734375
2608,144959,1833.60302734375
2609,144969,1833.60302734375
2610,144979,1831.50390625
2611,144989,1831.50390625
2612,144999,1831.50390625
2613,145009,1829.410400390625
2614,145019,1829.6168212890625
2615,145029,1831.50390625
2616,145039,1831.50390625
2617,145049,1829.410400390625
2618,145059,1829.6168212890625
2619,145069,1831.7158203125
2620,145079,1831.50390625
2621,145089,1826.995361328125
2622,145099,1828.9920654296875
2623,145109,1829.1986083984375
2624,145119,1827.207275390625
2625,145129,1829.1986083984375
2626,145139,1827.413818359375
2627,145149,1826.995361328125
2628,145159,1829.6168212890625
2629,145169,1829.1986083984375
2630,145179,1825.3204345703125
2631,145189,1826.995361328125
2632,145199,1827.207275390625
2633,145209,1827.413818359375
2634,145219,1825.1082763671875
2635,145229,1825.1082763671875
2636,145239,1825.3204345703125
2637,145249,1825.3204345703125
2638,145259,1827.207275390625
2639,145269,1823.22705078125
2640,145279,1827.207275390625
2641,145289,1827.413818359375
2642,145299,1825.1082763671875
2643,145309,1825.1082763671875
2644,145319,1827.207275390625
2645,145329,1823.22705078125
2646,145339,1825.3204345703125
2647,145349,1825.1082763671875
2648,145359,1823.22705078125
2649,145369,1823.22705078125
2650,145379,1823.0201416015625
2651,145389,1825.3204345703125
2652,145399,1825.5880126953125
2653,145409,1823.22705078125
2654,145419,1823.49462890625
2655,145429,1821.0240478515625
2656,145439,1820.8170166015625
2657,145449,1823.0201416015625
2658,145459,1821.0240478515625
2659,145469,1820.8170166015625
2660,145479,1821.0240478515625
2661,145489,1823.22705078125
2662,145499,1821.0240478515625
2663,145509,1821.2918701171875
2664,145519,1823.0201416015625
2665,145529,1823.22705078125
2666,145539,1823.22705078125
2667,145549,1821.2918701171875
2668,145559,1823.22705078125
2669,145569,1823.22705078125
2670,145579,1823.7069091796875
2671,145589,1823.22705078125
2672,145599,1821.2918701171875
2673,145609,1821.0240478515625
2674,145619,1821.2918701171875
2675,145629,1821.2918701171875
2676,145639,1818.9305419921875
2677,145649,1821.0240478515625
2678,145659,1821.2918701171875
2679,145669,1821.0240478515625
2680,145679,1818.9305419921875
2681,145689,1818.723388671875
2682,145699,1816.837158203125
2683,145709,1818.9305419921875
2684,145719,1816.837158203125
2685,145729,1816.837158203125
2686,145739,1818.9305419921875
2687,145749,1821.0240478515625
2688,145759,1814.9075927734375
2689,145769,1817.110595703125
2690,145779,1817.3177490234375
2691,145789,1814.9075927734375
2692,145799,1816.837158203125
2693,145809,1814.6395263671875
2694,145819,1814.43212890625
2695,145829,1817.110595703125
2696,145839,1814.6395263671875
2697,145849,1812.546142578125
2698,145859,1812.814208984375
2699,145869,1817.110595703125
2700,145879,1814.6395263671875
2701,145889,1814.9075927734375
2702,145899,1812.814208984375
2703,145909,1810.7264404296875
2704,145919,1810.458251953125
2705,145929,1812.546142578125
2706,145939,1812.814208984375
2707,145949,1812.814208984375
2708,145959,1810.458251953125
2709,145969,1808.529052734375
2710,145979,1810.458251953125
2711,145989,1810.2506103515625
2712,145999,1810.2506103515625
2713,146009,1806.167236328125
2714,146019,1810.458251953125
2715,146029,1810.458251953125
2716,146039,1810.458251953125
2717,146049,1808.529052734375
2718,146059,1810.458251953125
2719,146069,1810.458251953125
2720,146079,1808.3702392578125
2721,146089,1808.529052734375
2722,146099,1808.3702392578125
2723,146109,1808.3702392578125
2724,146119,1805.9593505859375
2725,146129,1808.3702392578125
2726,146139,1810.458251953125
2727,146149,1810.458251953125
2728,146159,1808.3702392578125
2729,146169,1808.529052734375
2730,146179,1806.4410400390625
2731,146189,1808.3702392578125
2732,146199,1806.167236328125
2733,146209,1806.167236328125
2734,146219,1808.529052734375
2735,146229,1808.3702392578125
2736,146239,1806.4410400390625
2737,146249,1804.353271484375
2738,146259,1804.079345703125
2739,146269,1806.167236328125
2740,146279,1806.4410400390625
2741,146289,1804.353271484375
2742,146299,1806.167236328125
2743,146306,1804.079345703125
2744,146319,1804.079345703125
2745,146329,1797.9801025390625
2746,146339,1782.904052734375
2747,146349,1797.71142578125
2748,146359,1801.991455078125
2749,146369,1806.167236328125
2750,146379,1801.991455078125
2751,146389,1804.079345703125
2752,146399,1805.9593505859375
2753,146409,1804.353271484375
2754,146419,1804.079345703125
2755,146429,1806.167236328125
2756,146439,1804.079345703125
2757,146449,1806.167236328125
2758,146459,1804.079345703125
2759,146469,1806.4410400390625
2760,146479,1808.529052734375
2761,146489,1806.4410400390625
2762,146499,1808.1624755859375
2763,146509,1812.546142578125
2764,146519,1814.9075927734375
2765,146529,1814.9075927734375
2766,146539,1821.2918701171875
2767,146549,1823.22705078125
2768,146559,1823.22705078125
2769,146569,1823.22705078125
2770,146579,1825.8001708984375
2771,146589,1827.681396484375
2772,146599,1825.3204345703125
2773,146609,1825.5880126953125
2774,146619,1823.22705078125
2775,146629,1823.49462890625
2776,146639,1823.22705078125
2777,146649,1823.0201416015625
2778,146659,1820.8170166015625
2779,146669,1821.0240478515625
2780,146679,1820.8170166015625
2781,146689,1819.1983642578125
2782,146699,1818.9305419921875
2783,146709,1821.2918701171875
2784,146719,1819.1983642578125
2785,146729,1817.3177490234375
2786,146739,1816.837158203125
2787,146749,1814.6395263671875
2788,146759,1817.110595703125
2789,146769,1818.9305419921875
2790,146779,1817.3177490234375
2791,146789,1814.9075927734375
2792,146799,1812.814208984375
2793,146809,1814.6395263671875
2794,146819,1812.814208984375
2795,146829,1812.814208984375
2796,146839,1814.6395263671875
2797,146849,1812.546142578125
2798,146859,1813.0272216796875
2799,146869,1812.814208984375
2800,146879,1810.7264404296875
2801,146889,1812.814208984375
2802,146899,1810.7264404296875
2803,146909,1810.7264404296875
2804,146919,1810.7264404296875
2805,146929,1810.7264404296875
2806,146939,1810.7264404296875
2807,146949,1808.529052734375
2808,146959,1810.7264404296875
2809,146969,1810.7264404296875
2810,146979,1810.458251953125
2811,146989,1806.4410400390625
2812,146999,1811.1470947265625
2813,147009,1810.93408203125
2814,147019,1810.7264404296875
2815,147029,1806.4410400390625
2816,147039,1808.3702392578125
2817,147049,1806.64892578125
2818,147059,1806.4410400390625
2819,147069,1806.64892578125
2820,147079,1806.4410400390625
2821,147089,1806.4410400390625
2822,147099,1806.4410400390625
2823,147109,1806.4410400390625
2824,147119,1804.561279296875
2825,147129,1806.4410400390625
2826,147139,1806.167236328125
2827,147149,1804.353271484375
2828,147159,1804.561279296875
2829,147169,1804.561279296875
2830,147179,1801.991455078125
2831,147189,1802.265380859375
2832,147199,1802.265380859375
2833,147209,1799.79931640625
2834,147219,1800.06787109375
2835,147229,1800.06787109375
2836,147239,1800.2762451171875
2837,147249,1802.265380859375
2838,147259,1798.1885986328125
2839,147269,1797.9801025390625
2840,147279,1799.79931640625
2841,147289,1795.6234130859375
2842,147299,1797.71142578125
2843,147309,1797.71142578125
2844,147319,1799.79931640625
2845,147329,1797.9801025390625
2846,147339,1795.89208984375
2847,147349,1799.79931640625
2848,147359,1795.414794921875
2849,147369,1797.71142578125
2850,147379,1795.89208984375
2851,147389,1797.9801025390625
2852,147399,1797.9801025390625
2853,147409,1797.9801025390625
2854,147419,1796.31494140625
2855,147429,1793.4315185546875
2856,147439,1795.89208984375
2857,147449,1795.89208984375
2858,147459,1791.6123046875
2859,147469,1795.89208984375
2860,147479,1793.7001953125
2861,147489,1791.6123046875
2862,147499,1791.343505859375
2863,147509,1791.343505859375
2864,147519,1789.2611083984375
2865,147529,1791.343505859375
2866,147539,1791.343505859375
2867,147549,1789.5299072265625
2868,147559,1789.5299072265625
2869,147569,1789.5299072265625
2870,147579,1789.2611083984375
2871,147589,1787.0689697265625
2872,147599,1791.134521484375
2873,147609,1787.337890625
2874,147619,1787.337890625
2875,147629,1787.337890625
2876,147639,1789.2611083984375
2877,147649,1787.337890625
2878,147659,1785.2554931640625
2879,147669,1784.986572265625
2880,147679,1787.0689697265625
2881,147689,1786.8597412109375
2882,147699,1782.904052734375
2883,147709,1787.337890625
2884,147719,1787.547119140625
2885,147729,1789.2611083984375
2886,147739,1789.5299072265625
2887,147749,1787.0689697265625
2888,147759,1793.7001953125
2889,147769,1791.343505859375
2890,147779,1791.6123046875
2891,147789,1789.739013671875
2892,147799,1787.547119140625
2893,147809,1787.547119140625
2894,147819,1787.337890625
2895,147829,1789.739013671875
2896,147839,1791.6123046875
2897,147849,1791.8211669921875
2898,147859,1789.739013671875
2899,147869,1789.739013671875
2900,147879,1792.0355224609375
2901,147889,1791.6123046875
2902,147899,1791.8211669921875
2903,147909,1791.6123046875
2904,147919,1793.9090576171875
2905,147929,1791.8211669921875
2906,147939,1791.8211669921875
2907,147949,1791.8211669921875
2908,147959,1791.8211669921875
2909,147969,1789.739013671875
2910,147979,1787.547119140625
2911,147989,1783.3826904296875
2912,147999,1783.3826904296875
2913,148009,1783.3826904296875
2914,148019,1780.981201171875
2915,148029,1780.981201171875
2916,148039,1780.981201171875
2917,148049,1778.8988037109375
2918,148059,1776.81640625
2919,148069,1777.0263671875
2920,148079,1776.547119140625
2921,148089,1772.7576904296875
2922,148099,1772.7576904296875
2923,148109,1770.470703125
2924,148119,1774.7396240234375
2925,148129,1772.547607421875
2926,148139,1777.0263671875
2927,148149,1776.547119140625
2928,148159,1776.81640625
2929,148169,1781.1907958984375
2930,148179,1780.981201171875
2931,148189,1780.981201171875
2932,148199,1774.9495849609375
2933,148209,1768.3936767578125
2934,148219,1768.3936767578125
2935,148229,1768.604248046875
2936,148239,1766.412353515625
2937,148249,1766.207275390625
2938,148259,1764.3355712890625
2939,148269,1764.3355712890625
2940,148279,1759.5970458984375
2941,148289,1759.866943359375
2942,148299,1760.0780029296875
2943,148309,1761.78369140625
2944,148319,1760.0780029296875
2945,148329,1759.866943359375
2946,148339,1755.7130126953125
2947,148349,1757.52001953125
2948,148359,1758.2122802734375
2949,148369,1757.7900390625
2950,148379,1755.7130126953125
2951,148389,1749.3837890625
2952,148399,1753.5321044921875
2953,148409,1755.7130126953125
2954,148419,1751.87841796875
2955,148429,1747.0421142578125
2956,148439,1749.3837890625
2957,148449,1747.0421142578125
2958,148459,1749.595458984375
2959,148469,1744.8609619140625
2960,148479,1744.8609619140625
2961,148489,1753.5321044921875
2962,148499,1755.7130126953125
2963,148509,1753.7435302734375
2964,148519,1753.7435302734375
2965,148529,1753.5321044921875
2966,148539,1751.460693359375
2967,148549,1753.7435302734375
2968,148559,1751.6668701171875
2969,148569,1751.1905517578125
2970,148579,1751.1905517578125
2971,148589,1749.595458984375
2972,148599,1751.460693359375
2973,148609,1751.6668701171875
2974,148619,1747.3123779296875
2975,148629,1747.3123779296875
2976,148639,1747.524169921875
2977,148649,1747.3123779296875
2978,148659,1747.524169921875
2979,148669,1747.3123779296875
2980,148679,1745.1312255859375
2981,148689,1745.1312255859375
2982,148699,1743.059814453125
2983,148709,1741.2008056640625
2984,148719,1740.988525390625
2985,148729,1741.2008056640625
2986,148739,1745.1312255859375
2987,148749,1743.059814453125
2988,148759,1738.8074951171875
2989,148769,1740.988525390625
2990,148779,1740.7178955078125
2991,148789,1741.2008056640625
2992,148799,1741.2008056640625
2993,148809,1738.8074951171875
2994,148819,1736.7415771484375
2995,148829,1738.8074951171875
2996,148839,1737.1611328125
2997,148849,1738.5423583984375
2998,148859,1736.7415771484375
2999,148869,1738.8074951171875
3000,148879,1736.9486083984375
3001,148889,1736.7415771484375
3002,148899,1734.6700439453125
3003,148909,1734.6700439453125
3004,148919,1734.6700439453125
3005,148929,1734.6700439453125
3006,148939,1734.3992919921875
3007,148949,1736.7415771484375
3008,148959,1736.7415771484375
3009,148969,1734.6700439453125
3010,148979,1732.2237548828125
3011,148989,1736.7415771484375
3012,148999,1737.1611328125
3013,149009,1734.3992919921875
3014,149019,1734.8828125
3015,149029,1732.4945068359375
3016,149039,1736.9486083984375
3017,149049,1735.090087890625
3018,149059,1732.701904296875
3019,149069,1734.6700439453125
3020,149079,1732.4945068359375
3021,149089,1734.6700439453125
3022,149099,1732.914794921875
3023,149109,1730.423095703125
3024,149119,1730.6361083984375
3025,149129,1732.4945068359375
3026,149139,1734.8828125
3027,149149,1734.8828125
3028,149159,1734.6700439453125
3029,149169,1734.8828125
3030,149179,1730.8489990234375
3031,149189,1732.701904296875
3032,149199,1730.423095703125
3033,149209,1735.090087890625
3034,149219,1732.701904296875
3035,149229,1732.4945068359375
3036,149239,1730.8489990234375
3037,149249,1730.8489990234375
3038,149259,1728.5703125
3039,149269,1730.6361083984375
3040,149279,1730.6361083984375
3041,149289,1732.701904296875
3042,149299,1730.8489990234375
3043,149309,1730.6361083984375
3044,149319,1730.8489990234375
3045,149329,1728.7779541015625
3046,149339,1728.7779541015625
3047,149349,1728.5703125
3048,149359,1730.6361083984375
3049,149369,1730.6361083984375
3050,149379,1726.3948974609375
3051,149389,1730.6361083984375
3052,149399,1730.8489990234375
3053,149409,1728.5703125
3054,149419,1730.8489990234375
3055,149429,1728.5703125
3056,149439,1726.3948974609375
3057,149449,1730.8489990234375
3058,149459,1732.914794921875
3059,149469,1730.8489990234375
3060,149479,1728.7779541015625
3061,149489,1728.7779541015625
3062,149499,1728.9908447265625
3063,149509,1728.5703125
3064,149519,1730.6361083984375
3065,149529,1728.7779541015625
3066,149539,1728.7779541015625
3067,149549,1726.7122802734375
3068,149559,1728.9908447265625
3069,149569,1728.7779541015625
3070,149579,1728.7779541015625
3071,149589,1726.3948974609375
3072,149599,1731.0562744140625
3073,149609,1728.7779541015625
3074,149619,1726.92529296875
3075,149629,1728.7779541015625
3076,149639,1728.7779541015625
3077,149649,1728.9908447265625
3078,149659,1726.7122802734375
3079,149669,1724.5369873046875
3080,149679,1726.92529296875
3081,149689,1728.7779541015625
3082,149699,1724.5369873046875
3083,149709,1726.92529296875
3084,149719,1728.7779541015625
3085,149729,1726.7122802734375
3086,149739,1728.7779541015625
3087,149749,1727.190673828125
3088,149759,1729.256103515625
3089,149769,1724.750244140625
3090,149779,1724.5369873046875
3091,149789,1726.92529296875
3092,149799,1728.9908447265625
3093,149809,1726.92529296875
3094,149819,1724.3291015625
3095,149829,1726.92529296875
3096,149839,1725.2288818359375
3097,149849,1726.92529296875
3098,149859,1725.015625
3099,149869,1724.5369873046875
3100,149879,1726.92529296875
3101,149889,1725.015625
3102,149899,1724.750244140625
3103,149909,1724.750244140625
3104,149919,1722.6846923828125
3105,149929,1724.750244140625
3106,149939,1724.5369873046875
3107,149949,1722.6846923828125
3108,149959,1725.015625
3109,149969,1726.7122802734375
3110,149979,1722.4713134765625
3111,149989,1724.750244140625
3112,149999,1722.4713134765625
3113,150009,1724.750244140625
3114,150019,1724.750244140625
3115,150029,1722.6846923828125
3116,150039,1724.5369873046875
3117,150049,1722.6846923828125
3118,150059,1722.6846923828125
3119,150069,1725.015625
3120,150079,1726.7122802734375
3121,150089,1724.750244140625
3122,150099,1725.015625
3123,150109,1724.750244140625
3124,150119,1720.619140625
3125,150129,1722.6846923828125
3126,150139,1720.884765625
3127,150149,1722.9501953125
3128,150159,1718.444091796875
3129,150169,1722.9501953125
3130,150179,1722.9501953125
3131,150189,1720.619140625
3132,150199,1724.750244140625
3133,150209,1720.619140625
3134,150219,1722.6846923828125
3135,150229,1720.619140625
3136,150239,1722.6846923828125
3137,150249,1722.6846923828125
3138,150259,1722.6846923828125
3139,150269,1722.9501953125
3140,150279,1723.16357421875
3141,150289,1720.619140625
3142,150299,1722.9501953125
3143,150309,1720.619140625
3144,150319,1722.9501953125
3145,150329,1720.619140625
3146,150339,1722.4713134765625
3147,150349,1722.6846923828125
3148,150359,1722.9501953125
3149,150369,1720.619140625
3150,150379,1722.6846923828125
3151,150389,1722.9501953125
3152,150399,1722.9501953125
3153,150409,1720.619140625
3154,150419,1720.884765625
3155,150429,1718.444091796875
3156,150439,1720.619140625
3157,150449,1720.884765625
3158,150459,1722.4713134765625
3159,150469,1720.619140625
3160,150479,1722.6846923828125
3161,150489,1720.619140625
3162,150499,1720.884765625
3163,150509,1720.619140625
3164,150519,1722.6846923828125
3165,150529,1722.6846923828125
3166,150539,1722.6846923828125
3167,150549,1720.4056396484375
3168,150559,1722.6846923828125
3169,150569,1720.619140625
3170,150579,1720.884765625
3171,150589,1716.3785400390625
3172,150599,1720.4056396484375
3173,150609,1720.619140625
3174,150619,1722.4713134765625
3175,150629,1720.619140625
3176,150639,1720.884765625
3177,150649,1720.4056396484375
3178,150659,1720.4056396484375
3179,150669,1720.884765625
3180,150679,1720.619140625
3181,150689,1722.9501953125
3182,150699,1720.4056396484375
3183,150709,1720.619140625
3184,150719,1720.619140625
3185,150729,1720.619140625
3186,150739,1720.4056396484375
3187,150749,1720.619140625
3188,150759,1716.3785400390625
3189,150769,1722.6846923828125
3190,150779,1720.619140625
3191,150789,1720.4056396484375
3192,150799,1720.619140625
3193,150809,1720.619140625
3194,150819,1718.444091796875
3195,150829,1720.4056396484375
3196,150839,1720.884765625
3197,150849,1720.4056396484375
3198,150859,1718.444091796875
3199,150869,1720.619140625
3200,150879,1718.444091796875
3201,150889,1720.619140625
3202,150899,1720.4056396484375
3203,150909,1718.23583984375
3204,150919,1720.4056396484375
3205,150929,1720.4056396484375
3206,150939,1718.444091796875
3207,150949,1718.444091796875
3208,150959,1718.444091796875
3209,150969,1720.4056396484375
3210,150979,1718.7152099609375
3211,150989,1720.619140625
3212,150999,1720.4056396484375
3213,151009,1720.4056396484375
3214,151019,1720.4056396484375
3215,151029,1716.649658203125
3216,151039,1717.813720703125
3217,151049,1720.619140625
3218,151059,1720.884765625
3219,151069,1718.444091796875
3220,151079,1720.4056396484375
3221,151089,1720.4056396484375
3222,151099,1720.884765625
3223,151109,1718.444091796875
3224,151119,1718.23583984375
3225,151129,1720.619140625
3226,151139,1718.444091796875
3227,151149,1720.619140625
3228,151159,1718.23583984375
3229,151169,1720.619140625
3230,151179,1720.884765625
3231,151189,1716.170166015625
3232,151199,1720.619140625
3233,151209,1720.619140625
3234,151219,1720.619140625
3235,151229,1720.4056396484375
3236,151239,1716.3785400390625
3237,151249,1720.4056396484375
3238,151259,1718.23583984375
3239,151269,1718.23583984375
3240,151279,1718.444091796875
3241,151289,1720.197509765625
3242,151299,1716.3785400390625
3243,151309,1718.444091796875
3244,151319,1718.23583984375
3245,151329,1716.3785400390625
3246,151339,1720.4056396484375
3247,151349,1718.444091796875
3248,151359,1718.23583984375
3249,151369,1718.23583984375
3250,151379,1716.3785400390625
3251,151389,1718.444091796875
3252,151399,1714.3184814453125
3253,151409,1715.956298828125
3254,151419,1722.4713134765625
3255,151429,1718.444091796875
3256,151439,1718.444091796875
3257,151449,1720.619140625
3258,151459,1718.444091796875
3259,151469,1718.23583984375
3260,151479,1716.3785400390625
3261,151489,1718.444091796875
3262,151499,1718.444091796875
3263,151509,1718.23583984375
3264,151519,1718.0220947265625
3265,151529,1716.170166015625
3266,151539,1716.170166015625
3267,151549,1716.170166015625
3268,151559,1718.23583984375
3269,151569,1718.23583984375
3270,151579,1720.884765625
3271,151589,1716.170166015625
3272,151599,1720.619140625
3273,151609,1718.23583984375
3274,151619,1715.956298828125
3275,151629,1716.170166015625
3276,151639,1718.444091796875
3277,151649,1718.444091796875
3278,151659,1718.444091796875
3279,151669,1718.444091796875
3280,151679,1718.23583984375
3281,151689,1718.23583984375
3282,151699,1718.23583984375
3283,151709,1718.23583984375
3284,151719,1718.444091796875
3285,151729,1718.23583984375
3286,151739,1718.444091796875
3287,151749,1716.3785400390625
3288,151759,1720.197509765625
3289,151769,1716.170166015625
3290,151779,1718.444091796875
3291,151789,1715.956298828125
3292,151799,1716.3785400390625
3293,151809,1720.4056396484375
3294,151819,1718.444091796875
3295,151829,1716.170166015625
3296,151839,1718.444091796875
3297,151849,1716.170166015625
3298,151859,1720.4056396484375
3299,151869,1718.444091796875
3300,151879,1718.7152099609375
3301,151889,1718.444091796875
3302,151899,1718.23583984375
3303,151909,1716.170166015625
3304,151919,1716.3785400390625
3305,151929,1718.23583984375
3306,151939,1716.649658203125
3307,151949,1718.23583984375
3308,151959,1716.3785400390625
3309,151969,1718.23583984375
3310,151979,1716.3785400390625
3311,151989,1718.23583984375
3312,151999,1716.3785400390625
3313,152009,1718.444091796875
3314,152019,1718.23583984375
3315,152029,1718.0220947265625
3316,152039,1716.3785400390625
3317,152049,1716.170166015625
3318,152059,1716.3785400390625
3319,152069,1718.444091796875
3320,152079,1718.444091796875
3321,152089,1716.170166015625
3322,152099,1718.23583984375
3323,152109,1718.444091796875
3324,152119,1718.444091796875
3325,152129,1718.23583984375
3326,152139,1718.23583984375
3327,152149,1718.23583984375
3328,152159,1716.170166015625
3329,152169,1716.170166015625
3330,152179,1718.444091796875
3331,152189,1718.444091796875
3332,152199,1718.0220947265625
3333,152209,1718.23583984375
3334,152219,1720.4056396484375
3335,152229,1716.3785400390625
3336,152239,1718.23583984375
3337,152249,1716.3785400390625
3338,152259,1716.170166015625
3339,152269,1718.23583984375
3340,152279,1720.619140625
3341,152289,1716.3785400390625
3342,152299,1718.23583984375
3343,152309,1716.170166015625
3344,152319,1714.1044921875
3345,152329,1718.23583984375
3346,152339,1716.170166015625
3347,152349,1716.3785400390625
3348,152359,1714.1044921875
3349,152369,1718.444091796875
3350,152379,1718.444091796875
3351,152389,1718.23583984375
3352,152399,1718.444091796875
3353,152409,1714.1044921875
3354,152419,1714.3184814453125
3355,152429,1716.170166015625
3356,152439,1716.3785400390625
3357,152449,1714.584228515625
3358,152459,1713.8958740234375
3359,152469,1716.3785400390625
3360,152479,1714.1044921875
3361,152489,1716.3785400390625
3362,152499,1716.170166015625
3363,152509,1716.3785400390625
3364,152519,1713.8958740234375
3365,152529,1716.170166015625
3366,152539,1714.1044921875
3367,152549,1716.170166015625
3368,152559,1716.170166015625
3369,152569,1714.3184814453125
3370,152579,1716.649658203125
3371,152589,1714.3184814453125
3372,152599,1714.3184814453125
3373,152609,1714.3184814453125
3374,152619,1714.1044921875
3375,152629,1714.3184814453125
3376,152639,1716.170166015625
3377,152649,1714.3184814453125
3378,152659,1712.4146728515625
3379,152669,1714.3184814453125
3380,152679,1712.143310546875
3381,152689,1714.3184814453125
3382,152699,1714.3184814453125
3383,152709,1714.1044921875
3384,152719,1714.1044921875
3385,152729,1716.3785400390625
3386,152739,1714.1044921875
3387,152749,1713.8958740234375
3388,152759,1716.3785400390625
3389,152769,1714.1044921875
3390,152779,1714.584228515625
3391,152789,1712.143310546875
3392,152799,1714.3184814453125
3393,152809,1714.1044921875
3394,152819,1714.1044921875
3395,152829,1716.3785400390625
3396,152839,1716.170166015625
3397,152849,1716.3785400390625
3398,152859,1711.934814453125
3399,152869,1712.143310546875
3400,152879,1711.934814453125
3401,152889,1716.3785400390625
3402,152899,1714.1044921875
3403,152909,1716.3785400390625
3404,152919,1716.3785400390625
3405,152929,1714.3184814453125
3406,152939,1713.8958740234375
3407,152949,1711.934814453125
3408,152959,1712.143310546875
3409,152969,1710.083251953125
3410,152979,1714.584228515625
3411,152989,1712.143310546875
3412,152999,1711.934814453125
3413,153009,1714.1044921875
3414,153019,1711.934814453125
3415,153029,1712.143310546875
3416,153039,1712.143310546875
3417,153049,1712.143310546875
3418,153059,1712.143310546875
3419,153069,1709.8746337890625
3420,153079,1710.083251953125
3421,153089,1712.143310546875
3422,153099,1709.8746337890625
3423,153109,1710.354736328125
3424,153119,1711.934814453125
3425,153129,1711.934814453125
3426,153139,1712.143310546875
3427,153149,1712.143310546875
3428,153159,1710.083251953125
3429,153169,1712.143310546875
3430,153179,1712.143310546875
3431,153189,1710.083251953125
3432,153199,1712.623291015625
3433,153209,1712.143310546875
3434,153219,1710.083251953125
3435,153229,1710.083251953125
3436,153239,1710.354736328125
3437,153249,1707.8089599609375
3438,153259,1710.083251953125
3439,153269,1712.4146728515625
3440,153279,1709.8746337890625
3441,153289,1708.023193359375
3442,153299,1709.8746337890625
3443,153309,1709.8746337890625
3444,153319,1710.083251953125
3445,153329,1710.083251953125
3446,153339,1710.354736328125
3447,153349,1710.083251953125
3448,153359,1709.8746337890625
3449,153369,1710.083251953125
3450,153379,1708.023193359375
