,flight_sensor_id,signal_type,t,value
5202,f9c9f80b-679c-41ba-a720-1d9d7fd54d4f,acceleration_x,5.849250943219077,[-9.16802555]
5203,54f15804-28c3-4b22-82df-d95b40b9a3d2,acceleration_x,5.849250943219077,[-9.30002831]
5204,cc6a95a0-bfd3-4cb0-88b8-00ad2bfbdd33,acceleration_x,5.849250943219077,[-9.29988208]
5205,a2cd99cf-32eb-47f0-845d-6b7d3515d298,pressure,5.849250943219077,[77644.03482792]
5206,ff1f6c69-0601-49a0-9bf8-11b0082debd7,pressure,5.849250943219077,[77632.36654385]
5207,e99c3424-957e-4c60-a8f8-821857457f32,pressure,5.849250943219077,[77642.80088793]
5208,f03e12b2-39f3-4039-b72b-3cfd3273083c,temperature,5.849250943219077,[4.71187422]
5209,7511b0fa-77ab-4ed8-8e20-11fa19c1ad84,temperature,5.849250943219077,[4.64964056]
5210,c3f011cf-9229-4dc2-904b-0f6a3e2fdf2b,temperature,5.849250943219077,[4.81562415]
5211,f9c9f80b-679c-41ba-a720-1d9d7fd54d4f,acceleration_x,5.85925094321908,[-10.23853518]
5212,54f15804-28c3-4b22-82df-d95b40b9a3d2,acceleration_x,5.85925094321908,[-10.01914159]
5213,cc6a95a0-bfd3-4cb0-88b8-00ad2bfbdd33,acceleration_x,5.85925094321908,[-9.24848056]
5214,a2cd99cf-32eb-47f0-845d-6b7d3515d298,pressure,5.85925094321908,[77620.5408002]
5215,ff1f6c69-0601-49a0-9bf8-11b0082debd7,pressure,5.85925094321908,[77631.45114417]
5216,e99c3424-957e-4c60-a8f8-821857457f32,pressure,5.85925094321908,[77631.95683802]
5217,f03e12b2-39f3-4039-b72b-3cfd3273083c,temperature,5.85925094321908,[5.47517288]
5218,7511b0fa-77ab-4ed8-8e20-11fa19c1ad84,temperature,5.85925094321908,[4.61165643]
5219,c3f011cf-9229-4dc2-904b-0f6a3e2fdf2b,temperature,5.85925094321908,[4.57905654]
5220,f9c9f80b-679c-41ba-a720-1d9d7fd54d4f,acceleration_x,5.869250943219083,[-9.32446585]
5221,54f15804-28c3-4b22-82df-d95b40b9a3d2,acceleration_x,5.869250943219083,[-8.94600119]
5222,cc6a95a0-bfd3-4cb0-88b8-00ad2bfbdd33,acceleration_x,5.869250943219083,[-9.3986177]
5223,a2cd99cf-32eb-47f0-845d-6b7d3515d298,pressure,5.869250943219083,[77613.61504635]
5224,ff1f6c69-0601-49a0-9bf8-11b0082debd7,pressure,5.869250943219083,[77612.55963476]
5225,e99c3424-957e-4c60-a8f8-821857457f32,pressure,5.869250943219083,[77612.93619369]
5226,f03e12b2-39f3-4039-b72b-3cfd3273083c,temperature,5.869250943219083,[5.11084329]
5227,7511b0fa-77ab-4ed8-8e20-11fa19c1ad84,temperature,5.869250943219083,[4.91334015]
5228,c3f011cf-9229-4dc2-904b-0f6a3e2fdf2b,temperature,5.869250943219083,[4.84767801]
5229,f9c9f80b-679c-41ba-a720-1d9d7fd54d4f,acceleration_x,5.879250943219087,[-8.98410482]
5230,54f15804-28c3-4b22-82df-d95b40b9a3d2,acceleration_x,5.879250943219087,[-8.2446957]
5231,cc6a95a0-bfd3-4cb0-88b8-00ad2bfbdd33,acceleration_x,5.879250943219087,[-9.42325742]
5232,a2cd99cf-32eb-47f0-845d-6b7d3515d298,pressure,5.879250943219087,[77590.65499662]
5233,ff1f6c69-0601-49a0-9bf8-11b0082debd7,pressure,5.879250943219087,[77598.20289905]
5234,e99c3424-957e-4c60-a8f8-821857457f32,pressure,5.879250943219087,[77603.7739552]
5235,f03e12b2-39f3-4039-b72b-3cfd3273083c,temperature,5.879250943219087,[4.64407468]
5236,7511b0fa-77ab-4ed8-8e20-11fa19c1ad84,temperature,5.879250943219087,[4.50516841]
5237,c3f011cf-9229-4dc2-904b-0f6a3e2fdf2b,temperature,5.879250943219087,[4.61239914]
5238,f9c9f80b-679c-41ba-a720-1d9d7fd54d4f,acceleration_x,5.88925094321909,[-9.43028858]
5239,54f15804-28c3-4b22-82df-d95b40b9a3d2,acceleration_x,5.88925094321909,[-9.14902726]
5240,cc6a95a0-bfd3-4cb0-88b8-00ad2bfbdd33,acceleration_x,5.88925094321909,[-9.32736778]
5241,a2cd99cf-32eb-47f0-845d-6b7d3515d298,pressure,5.88925094321909,[77585.31081466]
5242,ff1f6c69-0601-49a0-9bf8-11b0082debd7,pressure,5.88925094321909,[77585.80600849]
5243,e99c3424-957e-4c60-a8f8-821857457f32,pressure,5.88925094321909,[77594.98923113]
5244,f03e12b2-39f3-4039-b72b-3cfd3273083c,temperature,5.88925094321909,[5.00538939]
5245,7511b0fa-77ab-4ed8-8e20-11fa19c1ad84,temperature,5.88925094321909,[5.89543957]
5246,c3f011cf-9229-4dc2-904b-0f6a3e2fdf2b,temperature,5.88925094321909,[4.92157065]
5247,f9c9f80b-679c-41ba-a720-1d9d7fd54d4f,acceleration_x,5.899250943219093,[-9.22587142]
5248,54f15804-28c3-4b22-82df-d95b40b9a3d2,acceleration_x,5.899250943219093,[-9.75311829]
5249,cc6a95a0-bfd3-4cb0-88b8-00ad2bfbdd33,acceleration_x,5.899250943219093,[-8.76736458]
5250,a2cd99cf-32eb-47f0-845d-6b7d3515d298,pressure,5.899250943219093,[77572.36513113]
5251,ff1f6c69-0601-49a0-9bf8-11b0082debd7,pressure,5.899250943219093,[77574.35397977]
5252,e99c3424-957e-4c60-a8f8-821857457f32,pressure,5.899250943219093,[77584.12979097]
5253,f03e12b2-39f3-4039-b72b-3cfd3273083c,temperature,5.899250943219093,[5.11022265]
5254,7511b0fa-77ab-4ed8-8e20-11fa19c1ad84,temperature,5.899250943219093,[5.19480211]
5255,c3f011cf-9229-4dc2-904b-0f6a3e2fdf2b,temperature,5.899250943219093,[5.09539485]
5256,f9c9f80b-679c-41ba-a720-1d9d7fd54d4f,acceleration_x,5.909250943219097,[-9.45604554]
5257,54f15804-28c3-4b22-82df-d95b40b9a3d2,acceleration_x,5.909250943219097,[-9.5469936]
5258,cc6a95a0-bfd3-4cb0-88b8-00ad2bfbdd33,acceleration_x,5.909250943219097,[-9.28949138]
5259,a2cd99cf-32eb-47f0-845d-6b7d3515d298,pressure,5.909250943219097,[77559.68543854]
5260,ff1f6c69-0601-49a0-9bf8-11b0082debd7,pressure,5.909250943219097,[77557.32199504]
5261,e99c3424-957e-4c60-a8f8-821857457f32,pressure,5.909250943219097,[77564.50324223]
5262,f03e12b2-39f3-4039-b72b-3cfd3273083c,temperature,5.909250943219097,[4.78061818]
5263,7511b0fa-77ab-4ed8-8e20-11fa19c1ad84,temperature,5.909250943219097,[5.38049176]
5264,c3f011cf-9229-4dc2-904b-0f6a3e2fdf2b,temperature,5.909250943219097,[5.15243236]
5265,f9c9f80b-679c-41ba-a720-1d9d7fd54d4f,acceleration_x,5.9192509432191,[-8.85158479]
5266,54f15804-28c3-4b22-82df-d95b40b9a3d2,acceleration_x,5.9192509432191,[-8.80720689]
5267,cc6a95a0-bfd3-4cb0-88b8-00ad2bfbdd33,acceleration_x,5.9192509432191,[-9.21931662]
5268,a2cd99cf-32eb-47f0-845d-6b7d3515d298,pressure,5.9192509432191,[77561.9168526]
5269,ff1f6c69-0601-49a0-9bf8-11b0082debd7,pressure,5.9192509432191,[77557.1041266]
